device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
740426806,818290888652,"(0.6586987972259521, 0.7804284691810608)","(88.25086212158203, 74.33309936523438, 20.218069076538086)",1,3.676666259765625,1,"(-78.27847290039062, -102.50540924072266, 851.5172729492188)",1,"(0.6288434863090515, 0.7920300364494324)","(71.77058410644531, 70.94805908203125, 18.98598861694336)",1,3.727325439453125,1,"(-14.090152740478516, -98.09774017333984, 854.5267333984375)",1
740443446,818290905293,"(0.6554632186889648, 0.7844306826591492)","(86.46478271484375, 73.16535949707031, 19.793046951293945)",1,3.6954345703125,1,"(-78.4010238647461, -102.52841186523438, 851.4867553710938)",1,"(0.6352942585945129, 0.7915347218513489)","(75.33148956298828, 71.09257507324219, 19.038537979125977)",1,3.745361328125,1,"(-14.229832649230957, -98.08860778808594, 854.4869995117188)",1
740459488,818290921335,"(0.6471109390258789, 0.7896514534950256)","(81.85435485839844, 71.64205932617188, 19.238611221313477)",1,3.7059478759765625,1,"(-78.50434875488281, -102.5609359741211, 851.1611938476562)",1,"(0.6258788108825684, 0.784294068813324)","(70.13407897949219, 73.20520782470703, 19.80750274658203)",1,3.7500457763671875,1,"(-14.356953620910645, -98.08815002441406, 854.1668701171875)",1
740476726,818290938573,"(0.6436417102813721, 0.7886574268341064)","(79.93931579589844, 71.93209075927734, 19.34415626525879)",1,3.679443359375,1,"(-78.54911804199219, -102.58961486816406, 851.15380859375)",1,"(0.6250506043434143, 0.7925007343292236)","(69.67694854736328, 70.81074523925781, 18.936002731323242)",1,3.754852294921875,1,"(-14.434614181518555, -98.10204315185547, 854.14892578125)",1
740493366,818290955214,"(0.6504961252212524, 0.7788310647010803)","(83.72293853759766, 74.7992172241211, 20.387659072875977)",1,3.68341064453125,1,"(-78.72453308105469, -102.73767852783203, 851.448974609375)",1,"(0.6253821849822998, 0.7999743819236755)","(69.85997772216797, 68.6301040649414, 18.142282485961914)",1,3.7637176513671875,1,"(-14.574868202209473, -98.17154693603516, 854.468017578125)",1
740509408,818290971256,"(0.6550406813621521, 0.7777844071388245)","(86.2315673828125, 75.1045913696289, 20.498823165893555)",1,3.694305419921875,1,"(-78.8670883178711, -102.78372192382812, 851.525146484375)",1,"(0.6291846632957458, 0.7899999022483826)","(71.9589614868164, 71.5403823852539, 19.201570510864258)",1,3.754638671875,1,"(-14.711152076721191, -98.16802978515625, 854.5696411132812)",1
740526646,818290988494,"(0.6510133743286133, 0.78172767162323)","(84.00851440429688, 73.9540023803711, 20.080034255981445)",1,3.7241363525390625,1,"(-78.89470672607422, -102.77003479003906, 851.410888671875)",1,"(0.63037109375, 0.7991120219230652)","(72.61389923095703, 68.88168334960938, 18.233854293823242)",1,3.780975341796875,1,"(-14.763397216796875, -98.124267578125, 854.4158935546875)",1
740543286,818291005134,"(0.6479523777961731, 0.7898827791213989)","(82.31880187988281, 71.57456970214844, 19.21397590637207)",1,3.733734130859375,1,"(-79.0040512084961, -102.78229522705078, 851.5925903320312)",1,"(0.6264120936393738, 0.8002939820289612)","(70.42850494384766, 68.53682708740234, 18.108367919921875)",1,3.7842559814453125,1,"(-14.847691535949707, -98.10661315917969, 854.620849609375)",1
740559328,818291021177,"(0.6537882685661316, 0.7871288657188416)","(85.54024505615234, 72.37812042236328, 19.506393432617188)",1,3.7299957275390625,1,"(-79.09776306152344, -102.79071807861328, 852.0352783203125)",1,"(0.6212731003761292, 0.7920094132423401)","(67.59175872802734, 70.95409393310547, 18.988174438476562)",1,3.777069091796875,1,"(-14.88329029083252, -98.14896392822266, 855.053466796875)",1
740576566,818291038415,"(0.6485676169395447, 0.7856859564781189)","(82.658447265625, 72.799072265625, 19.659626007080078)",1,3.703216552734375,1,"(-79.09507751464844, -102.76339721679688, 851.932861328125)",1,"(0.621433436870575, 0.7961871027946472)","(67.68022918701172, 69.7351303100586, 18.544509887695312)",1,3.779998779296875,1,"(-14.887900352478027, -98.13188934326172, 854.9130249023438)",1
